BANKO	45.820000	7.054722	14	B37	L				0	N	PAS31	45.945000	6.673333	18000	Y
BANKO	45.820000	7.054722	14	L50	L	KUKEV	45.652778	7.208056	18000	N				0	N
BANKO	45.820000	7.054722	14	UL50	H	MOLUS	46.443889	6.679445	0	Y	KUKEV	45.652778	7.208056	20000	N
BANKO	45.820000	7.054722	14	UZ637	H	AOSTA	45.796389	7.345833	0	N	MILPA	46.302500	5.879722	20000	Y
BANKO	45.820000	7.054722	14	Z637	L	AOSTA	45.796389	7.345833	0	N				0	N
BANKU	54.795833	12.935278	14	M602	L	NONSA	54.598611	13.300278	4000	Y	SONAL	54.878889	12.780278	4000	Y
BANKU	54.795833	12.935278	14	M725	L	NONSA	54.598611	13.300278	4000	Y	SONAL	54.878889	12.780278	4000	Y
BANKU	54.795833	12.935278	14	UM602	H	NONSA	54.598611	13.300278	25000	Y	SONAL	54.878889	12.780278	25000	Y
BANKU	54.795833	12.935278	14	UM725	H	SONAL	54.878889	12.780278	0	Y	NONSA	54.598611	13.300278	25000	Y
BANKU	54.795833	12.935278	14	Z14	B	BEBEB	54.580833	14.082222	10000	Y	RAMUX	54.710000	12.716945	10000	Y
BANOX	48.574195	1.505500	14	T116	L				0	N	NERKI	48.513056	1.327139	7000	Y
BANSI	52.399722	13.255278	14	UL87	H	KETAP	52.927853	13.654947	29000	N	KUBOG	51.951111	12.924167	29000	Y
BANTI	49.924167	1.626111	14	H20	L	DPE	49.925389	1.170639	7000	Y	XORBI	49.917778	2.451111	7000	Y
BANTI	49.924167	1.626111	14	H22	L				0	N	ABB	50.135139	1.854695	7000	Y
BANTO	52.357778	-0.232500	14	P155	L	SIVDA	52.356111	0.029722	21000	Y	EBOTO	52.359167	-0.694445	21000	N
BANTO	52.357778	-0.232500	14	P166	L				0	N	OLNEY	52.127778	-0.734167	17000	N
BANTO	52.357778	-0.232500	14	UP155	H	SIVDA	52.356111	0.029722	25000	Y	EBOTO	52.359167	-0.694445	25000	N
BANUB	54.461945	14.297222	14	UZ131	H				0	N	POBOX	54.158889	14.094167	25000	Y
BANUB	54.461945	14.297222	14	Z131	B	GOSOT	54.805639	14.857806	25000	Y				0	N
BANUB	54.461945	14.297222	14	Z212	B	POKEN	54.819583	14.564250	10000	Y				0	N
BANUG	45.479167	16.910556	14	L603	L	LURID	45.135000	17.399445	7000	Y	ZAG	45.895559	16.306697	6000	N
BANUX	49.108611	8.665833	14	UZ380	H	VEKIR	48.723611	9.906945	35000	Y	PITES	49.728583	6.519361	35000	N
BANVA	50.545000	0.753333	14	M733	L	UNDUG	50.790000	0.425000	18000	Y	SUBIP	50.445556	0.885000	18000	N
BANVA	50.545000	0.753333	14	UM733	H	UNDUG	50.790000	0.425000	26000	Y	SUBIP	50.445556	0.885000	26000	N
BANVA	50.545000	0.753333	14	UY8	H	KUNAV	50.515000	1.065556	0	N	WAFFU	50.582500	0.349722	26000	Y
BANVA	50.545000	0.753333	14	Y8	L	KUNAV	50.515000	1.065556	0	N	WAFFU	50.582500	0.349722	10000	Y
BAPAS	52.178611	15.519722	14	L979	B	KELOD	52.233889	15.883334	29000	Y	GOVEN	52.058333	14.755556	10000	Y
BAPGU	46.790833	27.295278	14	T802	L	ULGAP	46.839722	27.584167	11000	Y	TOMET	46.486667	25.592222	11000	N
BAPGU	46.790833	27.295278	14	UT802	H	ULGAP	46.839722	27.584167	29000	Y	TOMET	46.486667	25.592222	29000	N
BAPGU	46.790833	27.295278	14	UY572	H	POGAV	46.781667	28.166667	0	Y	REBLA	46.760000	23.744722	29000	Y
BAPGU	46.790833	27.295278	14	Y572	L	POGAV	46.781667	28.166667	0	Y	INBID	46.793611	26.209444	11000	Y
BAPLU	45.155000	10.228056	14	UQ95	H	IBTOK	44.911945	10.649722	20000	N	TZO	45.559250	9.507083	20000	Y
BAPOR	43.683472	-2.737500	14	P152	L	BADRU	43.736472	-2.796556	12000	Y	ADEDI	43.176111	-2.179139	12000	Y
BAPOV	52.566667	12.083889	14	T207	B	SIRLU	52.566667	12.233611	4000	Y	BATEL	52.546945	11.099722	4000	N
BAR	41.144250	16.776445	14	P92	L	FASAN	40.863889	17.426945	8000	Y	DIVKU	41.500000	15.837778	11000	Y
BAR	41.144250	16.776445	14	T415	L				0	N	OSDAX	41.358056	16.576389	8000	Y
BAR	41.144250	16.776445	14	T527	L	BANAV	41.728611	17.011111	0	Y	TOPNO	40.951667	16.107778	10000	Y
BAR	41.144250	16.776445	14	UP92	H	FASAN	40.863889	17.426945	20000	Y	DIVKU	41.500000	15.837778	20000	Y
BAR	41.144250	16.776445	14	UT415	H	MOKTO	40.614445	17.174167	0	Y	OSDAX	41.358056	16.576389	20000	Y
BAR	41.144250	16.776445	14	UT527	H	BANAV	41.728611	17.011111	0	Y	TOPNO	40.951667	16.107778	20000	Y
BAR	41.144250	16.776445	14	UW36	H	ENOXA	41.201389	17.668889	20000	Y				0	N
BAR	41.144250	16.776445	14	W36	L	ENOXA	41.201389	17.668889	10000	Y				0	N
BARAG	51.418611	7.808611	14	M170	L	ADEMI	51.482778	7.888611	5000	Y	TUVTI	51.387222	7.770278	5000	Y
BARAG	51.418611	7.808611	14	Z858	L	MABAB	51.417072	8.067769	5000	Y	DOMUX	51.419722	7.536389	5000	Y
BARAN	45.755278	5.205833	14	A2	L	GIRED	45.726111	5.231667	7000	N	DANBO	45.921667	5.058611	7000	Y
BARAP	51.861667	11.716833	14	M736	L	MAG	51.994989	11.794306	4000	N	LUKOP	51.496120	11.506706	5000	Y
BARAP	51.861667	11.716833	14	UM736	H	MAG	51.994989	11.794306	25000	Y	LUKOP	51.496120	11.506706	25000	Y
BARAP	51.861667	11.716833	14	Y202	B	ROKMU	52.047186	12.976381	0	N	DIBDO	51.839722	11.573889	4000	Y
BARAP	51.861667	11.716833	14	Z14	H	KENIG	51.619572	11.264395	0	Y	ERAKU	52.512222	13.036389	33000	Y
BARBO	42.448833	0.902750	14	N608	L	GIROM	42.774861	0.997306	0	Y	GEMAS	41.844972	0.730250	13000	N
BARBO	42.448833	0.902750	14	UN608	H	GIROM	42.774861	0.997306	0	Y	GEMAS	41.844972	0.730250	25000	N
BARBU	46.321389	24.276945	14	L619	L	DEMUN	46.034722	24.618611	11000	N	TIRGU	46.440278	24.133611	6000	Y
BARBU	46.321389	24.276945	14	T90	L	COPSA	46.131111	24.232778	5000	Y	TGM	46.446917	24.306583	5000	Y
BARDI	40.583500	-6.302445	14	UQ424	H	PONEN	41.353889	-0.547611	25000	Y				0	N
BARDI	40.583500	-6.302445	14	UQ56	H				0	N	DELOG	44.328889	-3.987500	25000	Y
BAREB	45.746111	18.413333	14	P10	L				0	N	CE	45.528425	18.560050	6000	Y
BAREB	45.746111	18.413333	14	Q571	L				0	N	LAKIK	45.602222	18.097500	6000	Y
BAREP	52.271111	15.564445	14	L980	B	KELOD	52.233889	15.883334	10000	Y	SUI	52.379722	14.585556	10000	Y
BAREX	50.894445	18.738333	14	L623	B	MYSKO	50.536389	19.279445	10000	Y	BESTO	51.730000	17.398889	10000	Y
BAREX	50.894445	18.738333	14	T205	B				0	N	GOMOR	51.183333	17.617222	10000	Y
BARIG	47.268611	8.561111	14	J50	L	WIL	47.178306	7.905917	0	Y				0	N
BARIG	47.268611	8.561111	14	M858	L	RISLI	47.453056	8.507500	8000	Y	ALBIX	47.249833	8.564556	10000	Y
BARIT	43.261111	17.855834	14	L187	L	VRANA	43.753611	17.537778	11000	Y	ETELI	42.853611	18.100000	10000	Y
BARIT	43.261111	17.855834	14	M730	L				0	N	VELIT	43.351667	17.277222	9000	Y
BARIT	43.261111	17.855834	14	P10	L	XELMI	43.596945	18.150278	10000	Y	NETKO	43.041667	17.661667	9000	Y
BARIT	43.261111	17.855834	14	T392	L	EDALA	44.225000	17.491389	11000	Y				0	N
BARIT	43.261111	17.855834	14	UP10	H	XELMI	43.596945	18.150278	29000	Y				0	N
BARIX	49.122500	13.176389	14	P31	L	RUDAP	49.241258	13.265586	8000	N	BAMTA	48.732222	12.887500	8000	Y
BARIX	49.122500	13.176389	14	T703	B	ARBAX	49.211111	13.043056	7000	N	BEPAS	48.898334	13.509722	8000	Y
BARIX	49.122500	13.176389	14	UP31	H	RUDAP	49.241258	13.265586	0	N	BAMTA	48.732222	12.887500	25000	Y
BARMI	52.478267	2.570481	14	P25	L				0	N	RURIS	52.401111	2.271389	22000	Y
BARMI	52.478267	2.570481	14	P7	L				0	N	SONOG	52.105556	2.269444	22000	Y
BARMI	52.478267	2.570481	14	UP25	H				0	N	RURIS	52.401111	2.271389	26000	Y
BARMI	52.478267	2.570481	14	UP7	H	BUKUT	52.758333	2.800556	0	N	SONOG	52.105556	2.269444	26000	Y
BAROB	49.957222	11.617222	14	T192	B	KULOK	50.072803	11.630464	6000	N	NIBIL	49.850556	11.543611	5000	Y
BAROB	49.957222	11.617222	14	UZ35	H	RONIG	49.946111	11.932500	25000	Y	TONSU	49.969722	11.225833	25000	N
BAROB	49.957222	11.617222	14	Z190	L	NIKUS	49.853611	11.992500	0	Y	LONLI	50.074739	11.226386	5000	N
BAROB	49.957222	11.617222	14	Z35	L	RONIG	49.946111	11.932500	8000	Y	TONSU	49.969722	11.225833	8000	N
BARPI	45.585806	13.522864	14	M859	L	UMBEK	45.544445	13.419722	14000	Y	TUTIV	45.708611	13.826667	8000	Y
BARPI	45.585806	13.522864	14	P28	L	RCH	45.829806	13.480278	0	Y	PZ	45.477472	13.614917	5000	Y
BARPI	45.585806	13.522864	14	UM859	B	UMBEK	45.544445	13.419722	20000	Y	TUTIV	45.708611	13.826667	20000	Y
BARPI	45.585806	13.522864	14	UZ495	H	ETAKO	45.652222	13.878611	25000	Y	VIC	45.637306	11.676361	20000	N
BARPI	45.585806	13.522864	14	Z495	L	ETAKO	45.652222	13.878611	8000	Y				0	N
BARSO	44.143611	6.890278	14	UM622	H	IRMAR	44.800000	6.790556	0	Y	PIGOS	43.622222	7.371111	20000	N
BARSO	44.143611	6.890278	14	UM623	H	VEVAR	44.800000	7.012500	20000	N	KOLON	43.721945	6.953334	20000	Y
BARSO	44.143611	6.890278	14	UM733	H	OKTET	44.485000	6.569445	20000	Y	PIGOS	43.622222	7.371111	20000	N
BARSU	49.921667	10.389445	14	L610	L	IBAGA	49.744050	10.559797	5000	N	KOMIB	50.073361	10.242708	5000	Y
BARSU	49.921667	10.389445	14	T358	L	IBAGA	49.744050	10.559797	5000	N	OLUXU	49.925834	10.172222	5000	Y
BARSU	49.921667	10.389445	14	Z12	B	SULUS	50.075192	10.728808	6000	Y	EKPUT	49.786945	10.096667	5000	Y
BARTA	46.906945	24.089444	14	P133	L	LIBDO	47.008333	24.378611	10000	Y	CLJ	46.800111	23.787250	5000	Y
BARTN	53.470556	-2.428056	14	L612	L	CROFT	53.626945	-2.538889	15000	N	LOVEL	53.251667	-2.274445	9000	Y
BARTN	53.470556	-2.428056	14	L975	L	SONEX	53.498056	-2.172500	8000	Y	ASMIM	53.446111	-2.653056	8000	Y
BARTN	53.470556	-2.428056	14	P17	L	POL	53.743767	-2.103328	11000	Y	KUXEM	53.253056	-2.679722	11000	Y
BARTN	53.470556	-2.428056	14	UL612	H	CROFT	53.626945	-2.538889	25000	N	LOVEL	53.251667	-2.274445	25000	Y
BARTN	53.470556	-2.428056	14	UL975	H	SONEX	53.498056	-2.172500	25000	Y	ASMIM	53.446111	-2.653056	25000	N
BARTN	53.470556	-2.428056	14	UP17	H	POL	53.743767	-2.103328	25000	Y	KUXEM	53.253056	-2.679722	25000	Y
BARTU	51.003056	4.171667	14	UY131	H	NIK	51.165000	4.183889	0	N	LERVO	50.833056	4.158611	20000	Y
BARTU	51.003056	4.171667	14	UZ709	H	RUPIN	51.460500	4.540520	26000	N	CIV	50.573972	3.832872	25000	Y
BARUG	47.896825	15.355536	14	L725	L	LIVDU	47.880411	16.081067	5000	Y	GAMLI	47.906667	14.778889	8000	N
BARUG	47.896825	15.355536	14	UL725	H	LIVDU	47.880411	16.081067	25000	Y	GAMLI	47.906667	14.778889	25000	N
BARUK	44.541389	28.569722	14	UL621	H	REVDA	43.733333	29.143333	0	N	GLT	45.416389	27.927778	29000	Y
BARVA	56.853889	25.546667	14	L199	B	ABAVA	56.676389	26.543333	10000	Y	LELDA	57.437500	22.775833	10000	N
BARVA	56.853889	25.546667	14	L72	B	LATLA	57.380278	27.685833	0	Y	SORES	56.601945	24.824722	10000	Y
BARVA	56.853889	25.546667	14	M869	B	BETAL	56.819167	26.469445	10000	N	RIA	56.920861	23.965195	10000	Y
BASGO	46.273056	8.472222	14	UZ424	H	AKASU	46.109722	8.495556	0	Y	DEGAD	46.436111	8.618333	20000	N
BASGO	46.273056	8.472222	14	UZ670	H				0	N	GIBRU	46.828334	8.398056	20000	N
BASGO	46.273056	8.472222	14	Z424	L	AKASU	46.109722	8.495556	0	Y	DEGAD	46.436111	8.618333	18000	N
BASIK	48.953611	-2.951111	14	UN26	H	GOBUR	49.291667	-3.075278	20000	N	KORER	47.685000	-2.500833	20000	Y
BASIK	48.953611	-2.951111	14	UN491	H	KOKOS	48.906945	-1.676111	20000	Y	BETUV	48.954445	-3.122222	20000	Y
BASIK	48.953611	-2.951111	14	UN621	H	DOMOK	49.724445	-2.105000	20000	N	ARE	48.332639	-3.602472	20000	Y
BASIK	48.953611	-2.951111	14	UN90	H	SKESO	49.824722	-3.034167	25000	N	BADUR	48.710833	-2.951111	20000	Y
BASIK	48.953611	-2.951111	14	UZ57	H	BULOX	48.550000	-0.766667	20000	Y				0	N
BASIM	41.504500	-3.266694	14	T430	L	GASMO	41.729472	-3.048750	11000	Y	SIE	41.151694	-3.604667	11000	N
BASIP	43.892222	7.961667	14	Y15	L	ABN	44.055972	8.221000	10000	Y	TIVNO	43.778889	7.783611	10000	N
BASLI	44.114722	2.987500	14	J27	L	MEN	44.608361	3.162417	0	Y	AFRIC	43.774167	2.869167	6000	Y
BASNO	52.350153	4.575042	14	L620	L	PAM	52.334761	5.092161	7000	Y	TULIP	52.367750	3.857309	6000	N
BASNO	52.350153	4.575042	14	UL603	H	EVELI	52.640408	3.387000	27000	N	SUPAM	52.155556	5.337222	27000	Y
BASNO	52.350153	4.575042	14	UL620	H	TULIP	52.367750	3.857309	21000	N	PAM	52.334761	5.092161	21000	Y
BASOG	45.132500	12.493333	14	M167	L	LILEE	45.241667	12.918334	9000	Y	CHI	45.071111	12.281389	9000	Y
BASOG	45.132500	12.493333	14	UM167	H	LILEE	45.241667	12.918334	20000	Y	CHI	45.071111	12.281389	20000	Y
BASOG	45.132500	12.493333	14	UY941	H	ARDAM	44.797778	12.505833	0	Y	AKADO	45.333333	12.500000	21000	N
BASOG	45.132500	12.493333	14	UZ122	H	LABIN	44.985834	13.091389	0	Y	LAREN	45.278056	12.061667	21000	N
BASOG	45.132500	12.493333	14	Y941	L	ARDAM	44.797778	12.505833	0	Y	AKADO	45.333333	12.500000	11000	N
BASOG	45.132500	12.493333	14	Z122	L	LABIN	44.985834	13.091389	0	Y	LAREN	45.278056	12.061667	11000	N
BASUD	47.371750	7.624583	14	Z55	B				0	N	ROTOS	47.189889	7.725167	7000	Y
BASUM	52.771989	8.788539	14	M170	L	STADE	53.495278	9.446945	4000	Y	OSN	52.200136	8.285520	4000	Y
BASUM	52.771989	8.788539	14	T820	L	PIXUR	52.963595	8.787172	0	Y				0	N
BASUM	52.771989	8.788539	14	UM170	H	STADE	53.495278	9.446945	25000	Y	OSN	52.200136	8.285520	25000	Y
BASUM	52.771989	8.788539	14	Y850	H				0	N	ARTER	52.200000	7.797778	25000	N
BASUM	52.771989	8.788539	14	Z78	B	WSN	53.347170	8.874734	0	Y				0	N
BATAK	51.571111	4.788856	14	UZ310	H	SUSET	52.128889	5.131897	27000	N	WOODY	51.405661	4.366481	21000	Y
BATAK	51.571111	4.788856	14	Z310	L	SUSET	52.128889	5.131897	0	N	WOODY	51.405661	4.366481	11000	Y
BATAK	51.571111	4.788856	14	Z311	L				0	N	BEKEM	51.432222	4.580197	11000	Y
BATBO	42.160000	10.565000	14	UN604	H	DOKAR	42.500833	9.750000	0	N	INGAB	40.016111	15.807500	25000	Y
BATBO	42.160000	10.565000	14	UP126	H	ABDEN	41.310833	12.213056	33000	Y				0	N
BATEB	51.017222	8.690556	14	T841	L	EBANA	51.047500	8.959167	0	N	ERNEP	50.971389	8.279722	6000	Y
BATEL	52.546945	11.099722	14	P12	L	BKD	53.034525	11.546217	4000	Y	HLZ	52.363395	10.795220	5000	Y
BATEL	52.546945	11.099722	14	T207	B	BAPOV	52.566667	12.083889	4000	Y	MULDO	52.413108	10.536670	4000	N
BATEX	43.669722	5.719722	14	UY30	H	UGLET	43.581111	5.875278	20000	Y	RUBEB	43.754167	5.570000	20000	N
BATEX	43.669722	5.719722	14	Y30	L	UGLET	43.581111	5.875278	12000	Y	RUBEB	43.754167	5.570000	12000	N
BATGA	49.923611	9.052778	14	Z104	L	PSA	49.862242	9.348325	22000	N	KOSEK	49.922778	8.880556	12000	Y
BATGA	49.923611	9.052778	14	Z11	L	ABUMO	50.141667	8.923334	0	Y	VATAK	49.619167	9.008889	18000	N
BATIN	46.015278	23.775278	14	L622	L	SIB	45.785000	24.152583	11000	Y	ABEGO	46.095278	23.643056	6000	Y
BATIV	42.123889	6.410278	14	UM731	H	TINOT	42.697722	5.315111	20000	N	NENAK	41.674722	7.240556	20000	Y
BATIV	42.123889	6.410278	14	UN736	H	RUBAS	42.376945	6.568889	20000	Y	OKSER	42.015278	6.342500	20000	Y
BATKU	55.459167	26.551111	14	M865	B	LEGSI	55.265000	28.926389	10000	Y	TIGNU	55.603611	19.838334	10000	Y
BATKU	55.459167	26.551111	14	N9	B				0	N	ESARA	55.756667	21.226944	10000	Y
BATLI	53.645833	-1.360278	14	UY250	H	RIMTO	53.717500	-1.433056	25000	Y	UPTON	53.586945	-1.300833	25000	Y
BATLI	53.645833	-1.360278	14	UY70	H	GOLES	53.608056	-1.083333	26000	N	POL	53.743767	-2.103328	26000	Y
BATLI	53.645833	-1.360278	14	Y250	L	RIMTO	53.717500	-1.433056	13000	Y	UPTON	53.586945	-1.300833	13000	Y
BATLI	53.645833	-1.360278	14	Y70	L	GOLES	53.608056	-1.083333	9000	N	POL	53.743767	-2.103328	10000	Y
BATOB	54.633611	8.757500	14	UP729	H	DOSUR	54.858611	9.194167	0	Y	DHE	54.185686	7.910700	25000	N
BATOX	41.212778	10.156389	14	L5	L	TINTO	41.478056	11.067778	9000	Y	RUXOP	41.169167	10.009444	9000	Y
BATOX	41.212778	10.156389	14	UL5	H	TINTO	41.478056	11.067778	20000	Y	RUXOP	41.169167	10.009444	20000	Y
BATOX	41.212778	10.156389	14	UZ254	H	DEDOM	42.116667	10.433333	20000	Y	OKIDO	40.830556	9.823889	21000	Y
BATOX	41.212778	10.156389	14	Z254	L	DEDOM	42.116667	10.433333	10000	Y	OKIDO	40.830556	9.823889	11000	Y
BATPA	61.522578	7.776297	14	Z267	B	ROVPA	60.733783	12.395508	0	Y	INGAL	62.434981	0.000000	29000	Y
BATPA	61.522578	7.776297	14	Z268	B	EVTOG	60.816764	9.936534	0	Y	ISVIG	63.000000	0.000000	29000	Y
BATRU	44.185000	19.365000	14	UY88	H	VAL	44.323889	19.874695	29000	N	VEBAR	44.136667	19.180278	29000	Y
BATRU	44.185000	19.365000	14	UZ924	H	VAL	44.323889	19.874695	29000	N	VEBAR	44.136667	19.180278	29000	Y
BATRU	44.185000	19.365000	14	Y88	L	VAL	44.323889	19.874695	8000	Y	VEBAR	44.136667	19.180278	10000	Y
BATRU	44.185000	19.365000	14	Z924	L	VAL	44.323889	19.874695	8000	Y	VEBAR	44.136667	19.180278	10000	Y
BATTY	50.649167	5.848778	14	T855	L	LNO	50.585833	5.710278	0	Y	AGENI	50.750000	6.033333	10000	N
BATTY	50.649167	5.848778	14	UL608	H	TERLA	50.682500	5.665556	20000	Y	NTM20	50.306111	6.298611	25000	N
BATTY	50.649167	5.848778	14	UL610	H				0	N	LAMLA	50.593056	6.238056	25000	N
BATTY	50.649167	5.848778	14	UT880	H	ASDAK	50.602222	6.251944	0	N				0	N
BATTY	50.649167	5.848778	14	UY37	H				0	N	DIK	49.861389	6.129722	20000	N
BATUB	48.019167	9.563889	14	UM738	H	UTABA	48.255000	9.461667	0	N	OSDOV	47.440000	10.183333	25000	Y
BAVAX	48.262778	11.675556	14	M867	L	MUN	48.180325	11.816017	5000	Y				0	N
BAVAX	48.262778	11.675556	14	UM867	H	MUN	48.180325	11.816017	25000	Y	WLD	48.579420	11.129386	25000	N
BAVAX	48.262778	11.675556	14	Z106	B	MANAL	47.899353	11.799956	0	Y	OLETU	48.466945	11.605833	5000	N
BAVGA	42.593889	22.665000	14	L863	B	EDIKA	42.276945	22.878611	12000	N	OKANA	42.846389	22.493056	10000	Y
BAVGO	53.245833	18.251111	14	Z95	B	GOBNI	53.371389	18.491389	10000	Y	SUSER	53.098333	17.971389	10000	Y
BAVIL	55.577500	8.496667	14	P614	B	EPILO	55.827778	8.412222	10000	Y	MIKRO	55.415000	8.166389	10000	Y
BAVIN	49.945034	14.728264	14	M725	H	VOZ	49.532328	14.874664	NESTB	Y	GOLOP	50.585761	14.495731	25000	N
BAVIN	49.945034	14.728264	14	Z33	H	RISUK	50.236392	14.768114	25000	Y	UPEGU	49.034914	14.476483	25000	N
BAVMI	45.703611	8.407778	14	L615	L	SRN	45.645972	9.021583	11000	N	OMETO	45.736667	8.042778	16000	Y
BAVNU	53.107778	20.463333	14	L979	B	ENOBI	53.592778	23.629722	10000	Y	ATKUN	52.677222	18.070000	29000	N
BAVOK	50.002778	18.195278	14	T709	B	LURAD	50.191944	18.574445	10000	Y	SOPAV	49.930922	18.052378	NESTB	Y
BAVOL	49.105556	3.661667	14	A6	L	BAXIR	48.790556	3.870000	7000	N				0	N
BAVOL	49.105556	3.661667	14	B13	L	BAXIR	48.790556	3.870000	7000	N				0	N
BAVRI	49.015675	13.512797	14	T110	H	TBV	49.795845	16.678858	0	N	BAMTA	48.732222	12.887500	8000	Y
BAXEV	49.873245	17.441492	14	T709	B	OPAVO	49.905531	17.776028	NESTB	Y	TBV	49.795845	16.678858	NESTB	Y
BAXIR	48.790556	3.870000	14	A6	L	ALIMO	48.715833	3.932222	7000	Y	BAVOL	49.105556	3.661667	7000	Y
BAXIR	48.790556	3.870000	14	B13	L	ALIMO	48.715833	3.932222	7000	Y	BAVOL	49.105556	3.661667	7000	Y
BAXIS	51.808611	18.863889	14	N869	B	UVIVI	51.587500	17.883334	10000	Y	SUBAX	51.865850	19.124892	10000	N
BAXON	44.416389	13.463056	14	UN737	H	LANLI	43.957309	13.180475	25000	Y	GIRDA	45.475556	14.133889	29000	N
BCN	41.307111	2.107806	14	A25	L	TASOS	40.945778	2.649806	7000	N				0	N
BCN	41.307111	2.107806	14	B28	L				0	N	RODRA	41.051472	1.730389	4000	Y
BCN	41.307111	2.107806	14	B31	L	GARBI	40.802917	2.286750	7000	Y	SLL	41.519861	2.109750	5000	N
BCN	41.307111	2.107806	14	G23	L	SADEM	41.210278	3.173778	7000	N	CAVES	41.483389	1.663472	11000	Y
BCN	41.307111	2.107806	14	G25	L	SALON	41.494500	3.187194	20000	Y				0	N
BCN	41.307111	2.107806	14	G7	L	NENDA	41.684333	2.751333	20000	N	NOVAS	41.182111	1.710250	8000	Y
BCN	41.307111	2.107806	14	H70	L	DUNES	40.863750	3.157556	7000	Y				0	N
BCN	41.307111	2.107806	14	N725	L	DIPES	41.062944	3.540056	20000	Y				0	N
BCN	41.307111	2.107806	14	R870	L	FEVIK	41.679611	3.196000	20000	Y	BISES	41.318583	1.689111	7000	N
BCN	41.307111	2.107806	14	UM601	H	SADEM	41.210278	3.173778	25000	N	CAVES	41.483389	1.663472	25000	Y
BCN	41.307111	2.107806	14	UM985	H	SALON	41.494500	3.187194	25000	Y	RODRA	41.051472	1.730389	25000	Y
BCN	41.307111	2.107806	14	UN725	H	DIPES	41.062944	3.540056	25000	Y	SADUR	41.417139	1.673917	25000	Y
BCN	41.307111	2.107806	14	UN859	H	XEPLA	41.687222	2.072556	25000	N	GARBI	40.802917	2.286750	25000	Y
BCN	41.307111	2.107806	14	UN870	H	FEVIK	41.679611	3.196000	25000	Y	BISES	41.318583	1.689111	25000	N
BCN	41.307111	2.107806	14	UN975	H	NENDA	41.684333	2.751333	25000	N	ANTON	41.259861	1.698250	25000	Y
BCN	41.307111	2.107806	14	UQ79	H				0	N	SADAF	37.803611	2.328889	25000	Y
BCN	41.307111	2.107806	14	UZ167	H				0	N	LORES	40.500000	2.702583	25000	Y
BCN	41.307111	2.107806	14	UZ174	H				0	N	CORDA	40.415583	2.255806	25000	Y
BCN	41.307111	2.107806	14	Z167	L				0	N	LORES	40.500000	2.702583	7000	Y
BCN	41.307111	2.107806	14	Z174	L				0	N	CORDA	40.415583	2.255806	7000	Y
BCN	51.725525	-3.263033	14	L9	L	ERNOK	51.691667	-2.945556	8000	Y	UGBUD	51.787222	-3.652778	8000	Y
BCN	51.725525	-3.263033	14	N864	L	DIKAS	51.776945	-3.259167	7000	Y	NUMPO	51.610000	-3.283611	7000	Y
BCN	51.725525	-3.263033	14	UN864	H	DIKAS	51.776945	-3.259167	26000	Y	NUMPO	51.610000	-3.283611	26000	N
BCU	46.510917	26.825556	14	L623	L				0	N	INBID	46.793611	26.209444	7000	Y
BCU	46.510917	26.825556	14	N616	L	PELES	46.217222	27.053333	7000	Y	BUKOV	47.951667	25.958334	9000	N
BCU	46.510917	26.825556	14	T4	L	ANTAL	46.756111	26.729167	6000	Y				0	N
BCU	46.510917	26.825556	14	T74	L	MIRON	46.719445	27.040556	5000	Y	GORUN	46.232222	26.751945	6000	Y
BCU	46.510917	26.825556	14	UL623	H				0	N	BUKUR	47.120278	25.478611	29000	Y
BCU	46.510917	26.825556	14	UN616	H	EVIKA	45.612500	27.513889	29000	Y	BUKOV	47.951667	25.958334	29000	N
BCU	46.510917	26.825556	14	UP746	H	SORAN	46.018889	27.521111	0	N	ROMOL	47.735556	25.047500	29000	Y
BCU	46.510917	26.825556	14	UT74	H				0	N	URELA	45.496667	26.561111	29000	Y
BCU	46.510917	26.825556	14	UZ650	H	ASTOD	46.627778	27.393611	29000	Y	TOMET	46.486667	25.592222	29000	Y
BCU	46.510917	26.825556	14	UZ924	H	BUSES	46.925834	28.106111	0	N	ABTER	46.253056	25.841667	29000	Y
BCU	46.510917	26.825556	14	Z650	L	BUCSA	46.503333	26.367222	10000	Y	MOLID	46.606389	27.288333	6000	Y
BCU	46.510917	26.825556	14	Z924	L	BUSES	46.925834	28.106111	6000	Y	APTAN	46.387500	26.348889	7000	Y
BEBEB	54.580833	14.082222	14	Z14	B	ADEPO	53.625278	13.925278	10000	Y	BANKU	54.795833	12.935278	10000	Y
BEBEV	42.216944	8.445556	14	L978	L				0	N	OBOBO	41.864722	8.445000	15000	N
BEBEV	42.216944	8.445556	14	M622	L	LONSU	42.776945	8.023889	6000	Y	AJO	41.770528	8.774667	6000	Y
BEBEV	42.216944	8.445556	14	UL978	H	OKBON	42.467222	8.438611	0	Y	OBOBO	41.864722	8.445000	20000	N
BEBEV	42.216944	8.445556	14	UM733	H	OMEDA	42.328889	8.361945	20000	Y	AJO	41.770528	8.774667	20000	Y
BEBEV	42.216944	8.445556	14	Y48	L	GORIT	42.716945	8.528056	12000	Y				0	N
BEBEX	51.353717	13.194264	14	Q230	B	RENDO	51.278056	13.884722	0	N	IXUMI	51.394722	12.850278	5000	Y
BEBEX	51.353717	13.194264	14	T234	B				0	N	GOBAX	51.556622	12.784131	4000	Y
BEBEX	51.353717	13.194264	14	T235	B				0	N	MITNI	51.238481	12.818133	5000	Y
