D073I	 51.647428	   6.414506	15
MT06L	 51.647356	   5.683575	15
NOVEN	 52.710214	   5.898453	15
MT06R	 51.647103	   5.683806	15
D035D	 52.111167	   5.936334	15
5206E	 52.000000	   6.000000	15
LV210	 51.641111	   6.057192	15
AMOSU	 51.638889	   6.455000	15
5406E	 54.000000	   6.000000	15
D060F	 52.105500	   6.014500	15
ROTEK	 51.631097	   6.103308	15
LV105	 51.629850	   6.366092	15
D238C	 51.629689	   5.638197	15
D234C	 51.626767	   5.641253	15
D016J	 53.389833	   5.844334	15
D057R	 53.381608	   6.176692	15
40TAC	 51.623111	   5.613417	15
LV203	 51.641447	   6.175414	15
D015H	 52.185328	   5.932339	15
VEROR	 52.901667	   6.382778	15
MT24R	 51.664000	   5.729920	15
D060H	 52.121667	   6.062000	15
PODOD	 53.506195	   5.600520	15
FI24R	 51.702425	   5.824183	15
FT24R	 51.706786	   5.844767	15
EH528	 52.869445	   6.096111	15
MITSI	 57.000000	   6.455695	15
ELPAT	 52.127419	   5.951142	15
30DM2	 51.684053	   5.772783	15
D056C	 51.682608	   5.774350	15
5706E	 57.000000	   6.000000	15
EH521	 52.783889	   6.256667	15
OSTIR	 52.901000	   6.218519	15
22LOC	 51.681706	   5.770795	15
PENIM	 53.492047	   5.940350	15
NOREM	 57.000000	   5.770000	15
RAKIX	 52.136392	   5.776808	15
KARLI	 57.000000	   5.507433	15
LV201	 51.676720	   6.092181	15
ROLDU	 52.889356	   6.198858	15
D060B	 51.671561	   5.753806	15
RUMOG	 58.210167	   5.525945	15
FT24L	 51.712642	   5.838675	15
MT24L	 51.664975	   5.728903	15
MI24R	 51.664053	   5.725397	15
30DME	 51.681128	   5.775833	15
TENLI	 52.246469	   6.250142	15
LV202	 51.714075	   6.230647	15
D227C	 51.622000	   5.647356	15
EH522	 52.381667	   6.251667	15
GILIV	 51.595583	   5.538153	15
CI06L	 51.594892	   5.547375	15
BIVKI	 58.346583	   6.246083	15
D054J	 53.322833	   5.992834	15
EH590	 51.593056	   5.872500	15
D304J	 53.322833	   5.517667	15
CT24L	 51.779200	   5.992742	15
GREFI	 55.000000	   5.858795	15
CF23	 53.317647	   5.976664	15
NYKER	 52.230389	   5.528803	15
EBUSA	 55.000000	   5.902500	15
TOTSA	 55.000000	   5.985278	15
5506E	 55.000000	   6.000000	15
AMADA	 55.000000	   6.350000	15
FLEVO	 52.385350	   5.602170	15
FT20	 52.121342	   5.902442	15
AMDUD	 58.359945	   5.606500	15
EH977	 52.241389	   6.017222	15
PILEV	 53.300000	   5.583333	15
D360I	 51.805242	   5.707233	15
FF23	 53.263958	   5.846161	15
D325K	 51.807111	   5.541811	15
RIMAD	 51.596761	   6.397981	15
40TA2	 51.622100	   5.614339	15
LV100	 51.597058	   6.374103	15
D092D	 51.599020	   6.280431	15
RUMER	 51.620664	   5.884692	15
D083I	 51.620547	   6.422989	15
CT24R	 51.766500	   6.005919	15
OKLOV	 51.615936	   6.036506	15
FI06L	 51.612547	   5.592700	15
MOKUM	 54.484167	   6.093319	15
ARNEM	 52.096447	   6.076603	15
LV200	 51.607667	   6.099014	15
FT06L	 51.606925	   5.566689	15
VEXAR	 52.954939	   6.410208	15
LIMBI	 54.551633	   6.062997	15
LERPA	 51.606825	   5.924231	15
FT06R	 51.605408	   5.568072	15
46DME	 51.604658	   6.018631	15
D272C	 51.604008	   6.066797	15
ABLUN	 54.850764	   5.895086	15
EH591	 51.603333	   5.856389	15
DEPAD	 51.768056	   6.220000	15
MQ09	 51.602767	   6.109467	15
LV101	 51.601056	   6.203000	15
EH527	 52.958611	   6.443889	15
47DME	 51.599675	   6.267000	15
OM27	 51.599600	   6.266322	15
EH569	 51.599445	   5.507500	15
CI24R	 51.771020	   6.001731	15
ADEGO	 57.700417	   7.470958	15
LIVGI	 57.816667	   6.666667	15
WE121	 53.352492	   7.489775	15
MCS	 52.483333	   7.050000	15
5707E	 57.000000	   7.000000	15
LINVI	 57.000000	   7.227317	15
TEKVO	 57.000000	   7.340089	15
JUIST	 53.562703	   6.920028	15
NIKIL	 53.557778	   7.248889	15
MAXUN	 53.539570	   6.643103	15
CT08	 53.528070	   7.477581	15
LABIL	 53.495833	   6.816483	15
WE100	 53.491297	   7.240442	15
TEMLU	 53.474445	   6.863611	15
WE101	 53.456761	   7.393695	15
WE222	 53.454328	   7.097894	15
WE200	 53.450628	   6.988306	15
LEKMO	 53.441667	   6.908889	15
WE304	 53.441308	   7.185158	15
WE124	 53.440967	   7.184794	15
WE226	 53.439636	   7.308906	15
WE122	 53.432031	   7.448764	15
WE223	 53.429525	   6.964834	15
WE102	 53.424939	   7.410070	15
WE225	 53.420570	   7.386258	15
DANKO	 57.000000	   6.697828	15
MC4	 53.566667	   6.608333	15
NIRDU	 53.678056	   6.996667	15
KUVEK	 53.734722	   6.500000	15
EVAKI	 56.239444	   7.481111	15
SISPU	 56.186667	   7.000000	15
5607E	 56.000000	   7.000000	15
NIROX	 55.975000	   7.000000	15
AMRAM	 55.943611	   6.634167	15
KUNAR	 55.606389	   7.000000	15
ANESI	 55.462778	   7.000000	15
NUSRI	 55.241111	   7.000000	15
USULI	 55.178889	   6.667778	15
BEGAK	 55.000000	   7.370278	15
INKAN	 53.415153	   7.356800	15
DOROR	 55.000000	   7.155000	15
TUTNU	 55.000000	   6.819167	15
OMIMA	 55.000000	   6.615278	15
GOMKU	 54.656892	   6.500000	15
WELGO	 54.298333	   7.415833	15
EDUBU	 54.183333	   6.500000	15
INDIX	 54.167222	   6.500000	15
OKMAM	 56.896111	   6.599167	15
5407E	 54.000000	   7.000000	15
AGISU	 53.881667	   6.500000	15
NIMDO	 53.748333	   7.371111	15
5507E	 55.000000	   7.000000	15
ARKUL	 53.415075	   7.356367	15
WE401	 53.407606	   7.263931	15
WE201	 53.404222	   7.016489	15
EMPIT	 53.237331	   7.489381	15
SIPLO	 53.228506	   6.810095	15
DOBAK	 53.213333	   7.216944	15
EH517	 53.213056	   6.763333	15
EH742	 53.208056	   6.766667	15
EH513	 53.190556	   6.718889	15
EH512	 53.187500	   6.723056	15
EH536	 53.186389	   6.911111	15
IDAKA	 53.176086	   6.878420	15
ABLAR	 53.167972	   6.674636	15
EH751	 53.239444	   6.833611	15
LARBO	 53.166022	   6.677397	15
EH535	 53.081944	   6.779445	15
SIPSA	 53.071389	   7.195833	15
5307E	 53.000000	   7.000000	15
EH533	 52.993056	   6.668056	15
EH516	 52.985834	   6.790833	15
NARSO	 52.715278	   6.709445	15
LWD56	 52.635500	   6.957667	15
MC5	 52.591667	   7.059167	15
LWD53	 52.574167	   6.747500	15
ELGIK	 57.493031	   6.877106	15
EH529	 53.086667	   6.509722	15
SOTEK	 57.554261	   6.986400	15
EH741	 53.254167	   6.797778	15
EH740	 53.306667	   6.729445	15
WE402	 53.401581	   7.282570	15
SOMPO	 53.398889	   6.949445	15
WE205	 53.397931	   7.223178	15
WE400	 53.397533	   7.260939	15
WE105	 53.393606	   7.226908	15
WE403	 53.391114	   7.330047	15
WE300	 53.384220	   7.189414	15
WE301	 53.380133	   7.167414	15
WE123	 53.378045	   7.156078	15
WE303	 53.378028	   7.156222	15
XOMBI	 53.280886	   6.741606	15
DOKUV	 53.367297	   7.098436	15
WE202	 53.357295	   7.044875	15
WE224	 53.350075	   7.006314	15
WE221	 53.349847	   7.287167	15
BEDUM	 53.348170	   6.588867	15
KUBAT	 53.336389	   6.993611	15
WE302	 53.334645	   7.161328	15
WE227	 53.318400	   7.417347	15
WE125	 53.314858	   7.373895	15
XEBOT	 53.314445	   6.645000	15
LUGUM	 53.307222	   7.067817	15
EMDIN	 53.367217	   7.098003	15
ODRID	 57.816667	   7.250000	15
LANTI	 57.483872	   7.227428	15
LW107	 51.556042	   7.372178	15
LV104	 51.927950	   6.663245	15
DL430	 51.629892	   7.273681	15
TEBRO	 51.894167	   6.587778	15
GOMIS	 51.890084	   6.574520	15
KOMOT	 51.628611	   7.074167	15
SOBTU	 51.698056	   6.547778	15
DEVAP	 58.298964	   7.314220	15
ERKUM	 51.619986	   6.696295	15
BOMBA	 51.551667	   7.106944	15
TOBIV	 51.525556	   7.133889	15
MISRI	 51.943334	   7.481389	15
RELBI	 52.118333	   6.813611	15
GOTIG	 52.118775	   6.763958	15
D245E	 52.254333	   7.263000	15
LUSIX	 51.706806	   6.884884	15
DL428	 51.529847	   7.059953	15
ETEBO	 52.138333	   6.875278	15
DL452	 51.503320	   7.225514	15
D245F	 52.247489	   7.238203	15
AMSAN	 52.150278	   7.111389	15
LV204	 51.792100	   6.520822	15
LV206	 51.785017	   6.997822	15
MEVEL	 51.854772	   7.209508	15
AGEDA	 51.782947	   7.021419	15
FN225	 52.307458	   7.418820	15
SUVOX	 51.969167	   7.108056	15
D312P	 52.032422	   7.402378	15
MT225	 52.291670	   7.392695	15
KOREV	 51.507500	   6.958889	15
XAMOD	 51.689822	   7.134394	15
D274E	 52.295375	   7.251625	15
NORKU	 52.215556	   6.976389	15
SONEB	 52.023611	   6.764167	15
DG012	 52.061931	   7.343592	15
EKTOT	 52.061944	   7.292778	15
SUMOP	 51.567778	   6.583611	15
KEMOT	 52.083817	   7.445697	15
DL422	 51.569417	   6.878067	15
OBOMA	 51.553164	   7.332220	15
DL429	 51.569911	   7.145331	15
5207E	 52.000000	   7.000000	15
FT08	 52.301936	   7.308542	15
5807E	 58.000000	   7.000000	15
TIVIM	 51.595717	   6.845572	15
DL420	 51.649750	   7.048800	15
DG011	 51.983289	   7.387986	15
RUGAP	 51.632595	   7.142836	15
OLDOD	 51.981111	   7.033611	15
REBGU	 52.073611	   6.970556	15
DL512	 51.779620	   6.633803	15
OSN33	 52.029325	   7.448097	15
DL450	 51.563211	   7.353781	15
DL421	 51.609617	   6.963359	15
FT225	 52.334422	   7.465014	15
PEVEB	 58.497056	   6.807750	15
LV103	 51.659017	   6.532839	15
ORSOV	 51.562253	   6.670839	15
RIVEX	 58.414806	   6.527361	15
SONSA	 52.330895	   6.745586	15
ERITO	 55.808611	   8.120000	15
EB081	 55.505864	   8.363989	15
TINSA	 51.515278	   8.074167	15
5608E	 56.000000	   8.000000	15
UBEDA	 58.421820	   8.182406	15
CN410	 58.251789	   8.368439	15
D338V	 58.419681	   7.630286	15
5808E	 58.000000	   8.000000	15
D043U	 58.343220	   8.352664	15
GASTU	 53.633333	   8.005278	15
CI08	 55.499822	   8.307514	15
OSDIK	 52.076667	   8.279722	15
MOBSA	 52.206389	   8.449445	15
D330J	 58.227375	   7.747403	15
FI08	 55.505989	   8.365117	15
DG016	 52.205839	   8.024653	15
DG076	 52.070850	   7.774961	15
DG021	 52.096156	   7.507525	15
FN092	 55.995434	   8.163881	15
DG075	 52.095142	   7.846117	15
KEPAK	 55.999631	   7.927217	15
ML22	 58.222997	   8.110297	15
LW003	 51.590414	   7.957220	15
RUVUD	 55.512778	   8.429445	15
D267E	 52.197483	   8.164789	15
LW206	 51.520025	   7.795533	15
D158F	 55.506350	   8.362008	15
D330R	 58.348164	   7.610178	15
FT26	 53.563545	   7.835825	15
ARTER	 52.200000	   7.797778	15
CI22	 58.344356	   8.272169	15
WI200	 53.627278	   8.228019	15
RERSO	 55.604167	   8.140556	15
DG015	 52.202950	   8.160103	15
MQ22	 58.222606	   8.110950	15
D353W	 52.579014	   8.220147	15
XW142	 54.983717	   8.074819	15
MIMDA	 55.749445	   8.098611	15
DW420	 53.034783	   8.299058	15
LW203	 51.602539	   7.800120	15
IDELA	 51.574692	   7.772856	15
OM24	 51.554233	   7.716353	15
DW455	 53.037686	   8.409342	15
DW421	 53.037686	   8.409389	15
NELIP	 58.374192	   8.312195	15
OM32	 54.856525	   8.410003	15
INSAP	 58.326431	   8.441639	15
DG024	 52.042436	   7.518681	15
ABDIM	 53.042514	   8.174392	15
IBOTA	 55.485000	   8.165278	15
D259I	 55.485000	   8.165278	15
CQ14	 55.005342	   8.222158	15
WB401	 53.666039	   8.493472	15
PEVOR	 56.081944	   8.411111	15
EPISA	 57.625133	   7.636622	15
ML04	 58.185631	   8.060736	15
D306L	 58.199769	   7.590906	15
EKSIL	 57.605370	   7.947853	15
DG027	 52.057025	   7.703500	15
5308E	 53.000000	   8.000000	15
EDANI	 54.979561	   8.258064	15
CN806	 58.195564	   7.613731	15
XW320	 54.952228	   8.292061	15
XW100	 54.952228	   8.292061	15
MF06	 51.514617	   7.600925	15
CN503	 58.191178	   7.884722	15
BANLU	 55.493192	   8.245936	15
DG020	 52.063903	   7.528256	15
20VOR	 51.541586	   7.677647	15
5708E	 57.000000	   8.000000	15
USISI	 51.511667	   7.540833	15
XW141	 55.032258	   8.192358	15
MM32	 54.897278	   8.360261	15
MM06	 51.511367	   7.592470	15
WI205	 53.646078	   8.150189	15
ARKEL	 57.602178	   8.164619	15
ELMIG	 55.635833	   8.145833	15
CN504	 58.351650	   8.098978	15
DW411	 52.954553	   8.415297	15
LW002	 51.534028	   7.929786	15
EPILO	 55.827778	   8.412222	15
NEBUM	 55.833334	   8.000000	15
MIGTO	 52.169722	   7.508889	15
LW202	 51.578086	   7.782592	15
NINTO	 58.359003	   8.317339	15
WI105	 53.583389	   8.107442	15
BAMPI	 55.842778	   8.269722	15
WI400	 53.583389	   8.107442	15
DG023	 52.126189	   7.645395	15
LW012	 51.549570	   7.701136	15
NARBA	 55.853334	   8.113889	15
NAVIK	 55.863056	   7.969722	15
NUGLO	 55.875278	   7.781111	15
WI401	 53.582750	   8.167361	15
RASVI	 57.289592	   8.049481	15
D009U	 58.430245	   8.000958	15
IPNUS	 57.985803	   7.988559	15
D081N	 53.586128	   8.112822	15
CN807	 57.983039	   7.613733	15
DGW14	 52.139981	   7.710100	15
DG071	 52.142683	   7.722439	15
DGW11	 52.159969	   8.042939	15
OM25	 52.159353	   7.800120	15
DG013	 52.159328	   7.799995	15
D254H	 53.736508	   8.450231	15
OBOSI	 55.574931	   8.218522	15
LANUL	 55.000000	   7.697222	15
DG018	 52.158978	   7.800339	15
EVKAN	 55.000000	   7.628889	15
CN805	 58.243425	   7.676356	15
BAVIL	 55.577500	   8.496667	15
D032V	 52.156569	   8.025175	15
D241W	 53.587953	   8.085597	15
DG014	 52.150444	   8.125986	15
D081R	 53.595000	   8.223667	15
TUSKA	 55.000000	   7.876111	15
KUGAL	 55.000000	   7.620556	15
23DME	 52.148058	   7.748436	15
DG072	 52.140328	   7.711481	15
DG040	 52.122303	   7.861286	15
D081L	 53.581661	   8.057400	15
WI106	 53.581067	   8.159669	15
IBSIK	 58.245833	   8.431945	15
DGW13	 52.186069	   7.928350	15
LW013	 51.574692	   7.642186	15
DG022	 52.104047	   7.543683	15
LUTIR	 55.064167	   8.416111	15
D084L	 53.571270	   8.059306	15
CQ25	 52.190769	   7.949022	15
CT26	 53.569250	   7.905047	15
D265E	 52.194194	   8.164017	15
DG026	 52.099956	   7.641856	15
EB263	 55.517833	   8.476561	15
ABKAS	 55.596667	   8.135000	15
D077E	 53.568947	   7.834142	15
20THR	 55.517756	   8.475833	15
DW412	 52.951653	   8.305175	15
DW451	 52.954550	   8.415247	15
FL27	 55.987934	   8.424367	15
RW24	 51.522197	   7.623231	15
D250E	 52.106756	   7.556111	15
DG017	 52.107267	   7.555683	15
IBATO	 52.184439	   7.921906	15
KOMIL	 51.544086	   8.445192	15
MM24	 51.526175	   7.634525	15
27DME	 52.120689	   7.618906	15
DG010	 52.120186	   8.035456	15
NOSNO	 53.599806	   8.118625	15
EKMOL	 55.084167	   7.578611	15
CI24	 51.582995	   7.796608	15
DOREV	 55.533333	   7.583333	15
SOLSI	 58.444503	   7.500000	15
NEBSA	 55.775000	   8.283333	15
5508E	 55.000000	   8.000000	15
DG074	 52.111903	   7.870859	15
TULDO	 51.524722	   8.330556	15
DG019	 52.110697	   7.573775	15
65DME	 54.823586	   8.451289	15
LW209	 51.522608	   7.901922	15
DG073	 52.181908	   7.694853	15
OM07	 52.110197	   7.571772	15
D248H	 53.721092	   8.444017	15
46DME	 52.110653	   7.570911	15
D084F	 53.562917	   7.892175	15
LW004	 51.606717	   7.864572	15
LW201	 51.566881	   7.750558	15
INRAT	 58.033547	   7.860325	15
D172F	 58.041950	   8.018464	15
CN411	 58.044639	   8.052697	15
CN505	 58.048642	   8.157406	15
WI402	 53.490147	   8.223397	15
CN400	 58.306222	   8.221158	15
D165E	 58.055275	   8.035931	15
RAMUD	 57.057108	   7.607320	15
EB087	 55.439622	   8.480325	15
SURIR	 55.428889	   8.421389	15
LW205	 51.808231	   7.725936	15
WI221	 53.254483	   8.045675	15
DOMEG	 51.709531	   7.587131	15
ELNIP	 57.740075	   8.496747	15
D347E	 58.389256	   8.195678	15
CN725	 58.317100	   8.235703	15
LW207	 51.503356	   7.785783	15
D176V	 57.717575	   7.974289	15
D257G	 53.530886	   7.533497	15
DW404	 53.120817	   8.403461	15
D009X	 58.474075	   8.012833	15
DG041	 51.966661	   7.771345	15
GOLEN	 54.059722	   8.320833	15
CN700	 58.392753	   7.873289	15
MASIX	 53.525000	   8.005556	15
D214D	 58.080394	   7.917292	15
LW204	 51.630750	   7.754503	15
URUBO	 56.900000	   7.566667	15
LUGAX	 51.930556	   7.896389	15
40VOR	 51.557814	   7.724272	15
CN801	 58.180461	   7.500000	15
INSUS	 55.225000	   8.032500	15
CN610	 58.013864	   8.293745	15
PEGAM	 55.450278	   7.843334	15
LW200	 51.557708	   7.724370	15
WI210	 53.472256	   8.032172	15
D131U	 57.859134	   8.404600	15
UTOGI	 58.081167	   7.731753	15
D317D	 53.330858	   7.996072	15
WI501	 53.335733	   7.987789	15
CN502	 58.113867	   7.834817	15
WI100	 53.357870	   7.954775	15
WI500	 53.436325	   8.007689	15
CN701	 58.488278	   8.000103	15
LP105	 51.767753	   8.327817	15
CT225	 52.357514	   7.504164	15
EXOBA	 51.767222	   8.326945	15
FQ04	 58.131539	   7.987386	15
CN402	 58.132189	   7.814383	15
IBAGU	 52.345000	   7.539833	15
40LOC	 58.144744	   8.006656	15
CN510	 58.136156	   8.212333	15
XETEL	 53.404189	   7.985989	15
CN809	 57.827528	   7.613722	15
CN800	 58.147614	   7.551181	15
FT08	 53.533950	   7.532561	15
D031U	 58.386467	   8.240753	15
MIKRO	 55.415000	   8.166389	15
CN501	 58.081356	   7.996261	15
WI220	 53.281236	   8.009881	15
DOTOB	 53.285739	   8.064906	15
FI22	 58.316878	   8.235458	15
FI04	 58.087467	   7.931150	15
AVESA	 53.293333	   8.157778	15
CN803	 57.750003	   7.784945	15
DIGOV	 55.411445	   8.273231	15
FQ22	 58.314283	   8.241858	15
CN623	 58.090456	   7.935067	15
WI108	 53.300089	   8.242431	15
CN710	 58.164272	   8.495056	15
TUKMU	 58.163508	   7.816370	15
WI107	 53.318439	   8.263439	15
DW287	 53.319042	   8.494783	15
CQ04	 58.108664	   7.956003	15
LP203	 51.710131	   8.148633	15
50DME	 58.275770	   8.186756	15
CN401	 58.360492	   8.073428	15
40LO2	 58.263836	   8.164617	15
CN804	 57.918745	   8.167511	15
XW143	 54.733753	   8.252656	15
CN808	 57.923164	   8.461103	15
DG025	 52.026117	   7.579670	15
ADURA	 55.477578	   8.102011	15
5408E	 54.000000	   8.000000	15
LP027	 51.507425	   8.356017	15
ELTUK	 52.008611	   7.867222	15
RIPRO	 55.472500	   8.048333	15
D257F	 53.534378	   7.560806	15
INLAN	 56.083611	   8.324722	15
5208E	 52.000000	   8.000000	15
XW144	 54.798772	   8.304803	15
LEGPI	 54.689167	   7.670000	15
MQ04	 58.185333	   8.061389	15
MT08	 53.545636	   7.642567	15
D305G	 51.692878	   8.488931	15
BAKOG	 56.083056	   8.238889	15
MT26	 53.552014	   7.697439	15
DW405	 53.117908	   8.292920	15
20TAC	 53.558950	   7.780461	15
DH117	 53.323697	   9.279736	15
D186S	 52.141925	   9.353828	15
HI011	 53.456786	   9.445856	15
DH214	 53.457500	   9.424220	15
BANIX	 53.040489	   8.519733	15
VD014	 55.482500	   9.356720	15
DH107	 53.329153	   9.293464	15
PEKUV	 52.166267	   8.760675	15
SP28W	 55.254550	   9.045553	15
HI211	 53.552964	   9.488125	15
DW100	 53.050764	   8.983236	15
CI10L	 55.254567	   9.052786	15
FI10L	 55.250183	   9.080881	15
VD195	 55.403181	   9.312489	15
D200R	 52.176936	   9.246828	15
D015V	 55.578017	   9.407556	15
CQ27	 53.052825	   9.085556	15
GOVOV	 55.573667	   9.315250	15
DW522	 53.055575	   9.202072	15
ROGBO	 53.052744	   9.059558	15
OGBAT	 52.744253	   9.234142	15
VABMA	 52.155122	   9.337283	15
CI27	 53.052689	   9.057839	15
OKUSA	 55.416667	   8.866667	15
ODORO	 55.572525	   9.004781	15
WB402	 53.448431	   8.602020	15
DW091	 53.036469	   8.889784	15
IBDAG	 52.724206	   9.196450	15
LP102	 51.714147	   8.688839	15
PIROT	 52.053431	   9.236903	15
DV801	 52.339845	   9.136461	15
LATVO	 55.565000	   8.913889	15
REVLA	 53.320833	   8.507500	15
DW555	 53.054953	   9.170022	15
UTURO	 55.485906	   8.934089	15
DW003	 53.052281	   9.057950	15
D284F	 55.254656	   9.045261	15
DH255	 53.350995	   9.428936	15
DW460	 53.049336	   8.908775	15
LODBA	 55.606111	   9.426111	15
DH221	 53.418433	   9.365536	15
TISET	 55.277233	   8.906842	15
22VOR	 53.044958	   8.699731	15
GORNO	 55.360117	   8.894614	15
DW271	 53.045267	   8.713108	15
D195D	 55.291661	   9.253611	15
DV857	 52.623767	   9.137797	15
DV808	 52.621842	   9.237300	15
VK112	 51.542672	   9.300645	15
UMKUK	 51.745833	   9.356667	15
D330K	 52.614886	   9.283564	15
DH215	 53.414539	   9.339106	15
GEMRO	 55.296258	   9.345011	15
KEMEG	 56.720833	   8.872500	15
DV807	 52.608625	   9.149142	15
TITBA	 55.639681	   8.834089	15
DW270	 53.046153	   8.754461	15
HB450	 52.212258	   9.210803	15
NASUK	 53.404647	   8.623720	15
EBURU	 55.326325	   9.178069	15
38VOR	 53.048411	   8.865325	15
FQ01	 55.364861	   9.292739	15
LONPA	 55.063194	   9.463008	15
TIMEN	 52.632222	   9.358889	15
BASUM	 52.771989	   8.788539	15
WB453	 53.354492	   8.702386	15
WB450	 53.356775	   8.647397	15
ASMUS	 55.083333	   8.658611	15
LP022	 51.720797	   8.879411	15
FI09	 53.044131	   8.669522	15
D091T	 52.187544	   8.816439	15
D111M	 51.543178	   8.961928	15
XANOS	 53.610220	   8.521428	15
DW272	 53.044217	   8.671986	15
DV820	 52.657839	   8.937450	15
68VOR	 53.050053	   8.948131	15
ENUGA	 52.655000	   9.059722	15
DW560	 53.044836	   8.699308	15
TUXUR	 57.144167	   9.098611	15
ERLAD	 52.648397	   8.962647	15
D069F	 55.258564	   9.437392	15
ROSRA	 55.263719	   9.235189	15
SONOR	 51.723611	   8.573889	15
WB200	 53.431083	   8.610622	15
DV858	 52.638461	   9.235786	15
DH901	 53.627097	   9.449642	15
VD012	 55.365286	   9.291431	15
43VOR	 53.043694	   8.641781	15
DW276	 52.987861	   8.719339	15
DW520	 53.059631	   9.422947	15
LP201	 51.569003	   8.504970	15
DW282	 53.139197	   8.670370	15
PIXUR	 52.963595	   8.787172	15
DW278	 52.960567	   8.769261	15
DW095	 52.960114	   8.867436	15
DW501	 53.140822	   9.308289	15
D115D	 55.515400	   8.793031	15
DW450	 52.958034	   8.552920	15
EKROV	 53.142803	   9.418945	15
DW410	 52.957350	   8.525428	15
DW284	 52.964147	   8.893431	15
5809E	 58.000000	   9.000000	15
FD28R	 55.192542	   9.450006	15
D104H	 55.194286	   9.438778	15
DW461	 52.996150	   8.883500	15
LP103	 51.671967	   8.620747	15
UDADO	 53.114442	   9.442325	15
SP10E	 55.194819	   9.437442	15
SORUN	 53.523333	   9.049444	15
NIREK	 55.209139	   8.823200	15
5209E	 52.000000	   9.000000	15
DW096	 52.955867	   8.523689	15
DW550	 52.969014	   9.036728	15
DW509	 52.969581	   9.064236	15
DW400	 52.971581	   9.163986	15
VD193	 55.504631	   9.369072	15
FI28R	 55.189461	   9.465228	15
FQ19	 55.504856	   9.368000	15
56LOC	 51.669133	   8.751692	15
DENOL	 51.983334	   8.672778	15
DW403	 53.123625	   8.514014	15
DW101	 53.125431	   8.997900	15
VOR15	 55.466681	   9.347422	15
DW402	 53.129894	   8.776747	15
SP281	 55.192142	   9.448503	15
DW499	 53.135903	   9.054864	15
DW401	 53.136083	   9.063756	15
ROLUK	 51.951811	   9.473386	15
DW094	 52.978031	   8.917367	15
DW512	 52.976453	   9.426936	15
WB451	 53.566456	   8.543292	15
DW500	 53.138739	   9.197647	15
DW511	 52.974481	   9.316703	15
DW510	 52.972406	   9.206478	15
IDEKO	 52.993947	   9.450495	15
DW551	 52.971786	   9.174489	15
CD28R	 55.188178	   9.478067	15
DW521	 53.057653	   9.312503	15
SP28R	 55.217408	   9.289475	15
SP10L	 55.224600	   9.243942	15
ABIVA	 55.543403	   9.483183	15
DW275	 53.003022	   8.728395	15
SP101	 55.249858	   9.083008	15
FI26	 55.545606	   8.741900	15
DW273	 53.004772	   8.688539	15
MQ01	 55.430092	   9.327739	15
EB261	 55.545611	   8.741897	15
DW098	 53.073558	   9.028592	15
BULAP	 52.016667	   9.437222	15
FI06	 51.571647	   8.512408	15
FQ26	 55.547186	   8.759275	15
DW561	 53.010122	   8.748153	15
EB262	 55.557803	   8.860267	15
VD194	 55.558556	   9.399275	15
5709E	 57.000000	   9.000000	15
61DME	 51.669089	   8.751592	15
HI114	 53.274967	   9.235772	15
DW093	 53.016103	   8.913970	15
WB452	 53.585111	   8.609700	15
DW092	 53.016761	   8.913189	15
CI26	 55.548589	   8.770764	15
DW097	 53.000653	   8.932300	15
D097B	 55.535839	   8.767431	15
FD10L	 55.249103	   9.081850	15
PERIK	 52.106389	   9.495556	15
D103C	 55.530361	   8.776586	15
LARBU	 51.885556	   9.193056	15
DW279	 52.933814	   8.817983	15
CI28R	 55.184983	   9.493231	15
SD19	 55.466897	   9.347997	15
STADE	 53.495278	   9.446945	15
KEGAB	 52.917500	   9.424167	15
SIVSU	 55.471945	   9.285000	15
DW090	 53.048269	   8.849739	15
20VOR	 55.237536	   9.157817	15
5309E	 53.000000	   9.000000	15
KOTAK	 58.020200	   9.497197	15
WB250	 53.573845	   8.539603	15
GULMI	 52.897500	   8.853334	15
VERED	 52.894642	   9.210583	15
DW285	 53.079550	   8.674558	15
IBEGO	 51.684550	   8.789739	15
VD191	 55.444064	   9.335264	15
20TH2	 55.534142	   8.631633	15
EB083	 55.534531	   8.635364	15
GIBMA	 53.213039	   8.771506	15
MD27	 53.047458	   8.818403	15
VD013	 55.311331	   9.261517	15
D295D	 52.484000	   9.331372	15
DV482	 52.387186	   9.324942	15
DV472	 52.470339	   9.330503	15
D273K	 52.470433	   9.130736	15
D235C	 51.595886	   8.573420	15
5609E	 56.000000	   9.000000	15
REBLU	 52.472283	   9.250878	15
MT21	 52.468811	   9.444225	15
D062Q	 56.419778	   9.467125	15
KOVIK	 57.559700	   8.574142	15
DV473	 52.472981	   9.221572	15
LP028	 51.650753	   8.706417	15
D219N	 54.287667	   9.254833	15
D267O	 56.291508	   8.560031	15
DESIM	 52.474531	   9.414470	15
DV491	 52.472606	   9.489328	15
DV474	 52.475525	   9.112633	15
80DME	 52.468639	   9.476795	15
DV480	 52.284614	   9.426895	15
DV484	 52.392364	   9.107536	15
OLDIP	 54.617458	   8.703825	15
D271L	 52.462689	   9.385256	15
D219T	 54.212167	   9.143333	15
DV643	 52.462689	   9.385256	15
LP040	 51.600247	   8.710378	15
FQ09L	 52.468439	   9.413997	15
HB410	 52.287375	   9.148603	15
HB456	 52.287336	   9.148344	15
ABLEV	 54.983334	   8.866667	15
DV483	 52.389825	   9.216217	15
LP023	 51.596070	   8.572036	15
